Id,Title,Category,Address,Industry,Geography,Profession,Autopopulate
5048a2a8db46675725004eb7,Bild: Lifestyle,Rss,http://rss.bild.de/bild-lifestyle.xml,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",Germany,"Asset Management,Debt,Equities,Investment Banking",
5048a2a9db46675725004ec7,Bild: News,Rss,http://rss.bild.de/bild-news.xml,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",Germany,"Asset Management,Debt,Equities,Investment Banking",
5048a2a9db46675725004ed7,Bild: Politik ,Rss,http://rss.bild.de/bild-politik.xml,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",Germany,"Asset Management,Debt,Equities,Investment Banking",
5048a2a9db46675725004ee7,Bild: Ratgeber,Rss,http://rss.bild.de/bild-ratgeber.xml,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",Germany,"Asset Management,Debt,Equities,Investment Banking",
5048a2a9db46675725004ef7,Bild: Sport,Rss,http://rss.bild.de/bild-sport.xml,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",Germany,"Asset Management,Debt,Equities,Investment Banking",
5048a2a9db46675725004f07,Bild: Unterhaltung,Rss,http://rss.bild.de/bild-unterhaltung.xml,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",Germany,"Asset Management,Debt,Equities,Investment Banking",
5048a2a9db46675725004f17,Bild: alle Artikel,Rss,http://rss.bild.de/bild.xml,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",Germany,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000a3b,Bourse24 TV,Rss,http://link.brightcove.com/services/mrss/player9141675001/playlist27607636,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",France,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000a35,Boursier,Rss,http://www.boursier.com/pub/partners/syndication/rss_news.asp,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",France,"Asset Management,Debt,Equities,Investment Banking",
5048a2b1db46675725005986,Boursier.com - ActualitЋs de la Bourse,Rss,http://www.boursier.com/syndication/rss/news,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",France,"Asset Management,Debt,Equities,Investment Banking",
5048a2b1db46675725005976,Boursier.com - ActualitЋs de la Bourse,Rss,http://www.boursier.com/syndication/atom/news,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",France,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf50007eb,Brisbane Times Business,Rss,http://www.brisbanetimes.com.au/rssheadlines/business.xml,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",Australia,"Asset Management,Debt,Equities,Investment Banking",YES
5048a275db46675725001a03,Brisbane Times Entertainment Headlines,Rss,http://feeds.brisbanetimes.com.au/rssheadlines/entertainment.xml,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",Australia,"Asset Management,Debt,Equities,Investment Banking",
5048a275db46675725001a13,Brisbane Times National Headlines,Rss,http://feeds.brisbanetimes.com.au/rssheadlines/national.xml,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",Australia,"Asset Management,Debt,Equities,Investment Banking",
5048a275db46675725001a3a,Brisbane Times News Headlines,Rss,http://feeds.brisbanetimes.com.au/rssheadlines/top.xml,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",Australia,"Asset Management,Debt,Equities,Investment Banking",
5048a275db46675725001a23,Brisbane Times Sport Headlines,Rss,http://feeds.brisbanetimes.com.au/rssheadlines/sport.xml,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",Australia,"Asset Management,Debt,Equities,Investment Banking",
5048a275db46675725001a33,Brisbane Times Technology Headlines,Rss,http://feeds.brisbanetimes.com.au/rssheadlines/technology.xml,Technology,Australia,"Asset Management,Debt,Equities,Investment Banking",
5048a275db46675725001a4a,Brisbane Times World Headlines,Rss,http://feeds.brisbanetimes.com.au/rssheadlines/world.xml,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",Australia,"Asset Management,Debt,Equities,Investment Banking",
5048a2b1db466757250059a5,Brisbane Times articles,Rss,http://www.brisbanetimes.com.au/rssheadlines/opinion/article/rss.xml,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",Australia,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000747,Business Wire: Advisory/Reminders News,Rss,http://origin.feeds.pheedo.com/BW/Advisory/Reminders_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000748,Business Wire: Automotive News,Rss,http://origin.feeds.pheedo.com/BW/Automotive_News-rss,Consumer Goods & Services,United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000749,Business Wire: Bankruptcy News,Rss,http://origin.feeds.pheedo.com/BW/Bankruptcy_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000996,Business Wire: Blog,Rss,http://blog.businesswire.com/feed/,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf500074a,Business Wire: Bond Issue News,Rss,http://origin.feeds.pheedo.com/BW/Bond_Issue_News-rss,All Sectors,United States,"Asset Management,Debt",YES
4ed0d8cf7b3fc62cf500074b,Business Wire: Bond/Stock Ratings News,Rss,http://origin.feeds.pheedo.com/BW/Bond/Stock_Ratings_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf500074c,Business Wire: Closed End Fund News,Rss,http://origin.feeds.pheedo.com/BW/Closed_End_Fund_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf500074d,Business Wire: College & University Pressroom News,Rss,http://origin.feeds.pheedo.com/BW/College_and_University_Pressroom_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf500074e,Business Wire: Communications News,Rss,http://origin.feeds.pheedo.com/BW/Communications_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000750,Business Wire: Conference Calls,Rss,http://origin.feeds.pheedo.com/BW/Conference_Calls-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000751,Business Wire: Conference News,Rss,http://origin.feeds.pheedo.com/BW/Conference_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000752,Business Wire: Construction & Property News,Rss,http://origin.feeds.pheedo.com/BW/Construction_and_Property_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000753,Business Wire: Consumer News,Rss,http://origin.feeds.pheedo.com/BW/Consumer_News-rss,Consumer Goods & Services,United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000754,Business Wire: Contest News,Rss,http://origin.feeds.pheedo.com/BW/Contest_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000a46,Business Wire: Contract/Agreements News,Rss,http://origin.feeds.pheedo.com/BW/Contract/Agreements_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000994,Business Wire: Corporate News,Rss,http://feed.businesswire.com/bwapps/syndication/rss/home/?rss=G1QFDERJXkJeFltUXw==,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf500074f,Business Wire: Corporate Social Responsibility News,Rss,http://origin.feeds.pheedo.com/BW/Corporate_Social_Responsibility_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000757,Business Wire: Dansk,Rss,http://origin.feeds.pheedo.com/BW/Danish_Language-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000758,Business Wire: Defense News,Rss,http://origin.feeds.pheedo.com/BW/Defense_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000766,Business Wire: Deutsch,Rss,http://origin.feeds.pheedo.com/BW/Germany_Language-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",Germany,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000759,Business Wire: Divestiture News,Rss,http://origin.feeds.pheedo.com/BW/Divestiture_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf500075a,Business Wire: Dividend News,Rss,http://origin.feeds.pheedo.com/BW/Dividend_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf500075b,Business Wire: Earnings News,Rss,http://origin.feeds.pheedo.com/BW/Earnings_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf500075c,Business Wire: Economic News/Analysis News,Rss,http://origin.feeds.pheedo.com/BW/Economic_News/Analysis_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf500075d,Business Wire: Education News,Rss,http://origin.feeds.pheedo.com/BW/Education_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000761,Business Wire: Eesti Keel,Rss,http://origin.feeds.pheedo.com/BW/Estonian_Language-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf500075e,Business Wire: Energy News,Rss,http://origin.feeds.pheedo.com/BW/Energy_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf500075f,Business Wire: Entertainment News,Rss,http://origin.feeds.pheedo.com/BW/Entertainment_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000760,Business Wire: Environment News,Rss,http://origin.feeds.pheedo.com/BW/Environment_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000780,Business Wire: EspaГ±ol,Rss,http://origin.feeds.pheedo.com/BW/Spanish_Language-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8ce7b3fc62cf500061e,Business Wire: Event News,Rss,http://feed.businesswire.com/bwapps/syndication/rss/home/?rss=G1QFDERJXkJfEVNSXw==,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000762,Business Wire: Feature News,Rss,http://origin.feeds.pheedo.com/BW/Feature_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000763,Business Wire: Filing News,Rss,http://origin.feeds.pheedo.com/BW/Filing_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000755,Business Wire: FranГ§ais,Rss,http://origin.feeds.pheedo.com/BW/French_Language-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",France,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000765,Business Wire: Funding News,Rss,http://origin.feeds.pheedo.com/BW/Funding_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000767,Business Wire: Health News,Rss,http://origin.feeds.pheedo.com/BW/Health_News-rss,Health Care,United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf500076d,Business Wire: Hedge Fund News,Rss,http://origin.feeds.pheedo.com/BW/Hedge_Fund_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf500076a,Business Wire: IPO News,Rss,http://origin.feeds.pheedo.com/BW/IPO_News-rss,All Sectors,United States,"Asset Management,Equities,Investment Banking",YES
4ed0d8cf7b3fc62cf5000769,Business Wire: Investment Opinion News,Rss,http://origin.feeds.pheedo.com/BW/Investment_Opinion_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf500076b,Business Wire: Italiano,Rss,http://origin.feeds.pheedo.com/BW/Italian_Language-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",Italy,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf500076c,Business Wire: LatvieЕЎu,Rss,http://origin.feeds.pheedo.com/BW/Latvian_Language-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8ce7b3fc62cf5000632,Business Wire: Lawsuit News,Rss,http://feeds.businesswire.com/BW/Lawsuit+News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf500076e,Business Wire: LietuviЕі Kalba,Rss,http://origin.feeds.pheedo.com/BW/Lithuanian_Language-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000768,Business Wire: Magyar,Rss,http://origin.feeds.pheedo.com/BW/Hungarian_Language-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf500076f,Business Wire: Manufacturing News,Rss,http://origin.feeds.pheedo.com/BW/Manufacturing_News-rss,Industrials,United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000770,Business Wire: Merger/Acquisition News,Rss,http://origin.feeds.pheedo.com/BW/Merger/Acquisition_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,Investment Banking,
4ed0d8cf7b3fc62cf5000771,Business Wire: Mutual Fund News,Rss,http://origin.feeds.pheedo.com/BW/Mutual_Fund_News-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000772,Business Wire: Natural Resources News,Rss,http://origin.feeds.pheedo.com/BW/Natural_Resources_News-rss,Basic Materials,United States,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000773,Business Wire: Nederlands,Rss,http://origin.feeds.pheedo.com/BW/Netherlands_Language-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",Netherlands,"Asset Management,Debt,Equities,Investment Banking",
4ed0d8cf7b3fc62cf5000774,Business Wire: Norsk,Rss,http://origin.feeds.pheedo.com/BW/Norwegian_Language-rss,"All Sectors,Basic Materials,Consumer Goods & Services,Oil & Gas,Financials,Health Care,Industrials,Technology,Utilities,Sovereigns & Public Finance",,"Asset Management,Debt,Equities,Investment Banking",
